"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"170",2012-09-06,"1",15.21464027,15.26294072,12.7494429007719,0.003179652963,0
"171",2012-09-10,"1",15.64934428,15.31124116,13.0869745133312,0.02817087692,0
"172",2012-09-11,"1",15.74111513,15.94880704,13.0328521511208,0.005847070046,47
"173",2012-09-12,"1",15.91016668,15.78941557,12.7007475456751,0.01068223193,0
"174",2012-09-13,"1",16.33038056,16.00676758,12.9797854739297,0.02606889202,45
"175",2012-09-14,"1",16.66365363,16.2482698,13.2293433809834,0.02020270728,0
"176",2012-09-17,"0",16.85685541,16.63950341,13.419949244973,0.01152750522,0
"177",2012-09-18,"0",16.66365363,16.94862626,13.3346449504411,-0.01152750522,46
"178",2012-09-19,"1",16.26758998,16.7795747,13.1268970846049,-0.02405513463,0
"179",2012-09-20,"0",16.27725007,16.29657025,13.0761895875407,0.0005936479804,0
"180",2012-09-21,"1",16.15649896,16.18547922,12.7876036735614,-0.007446050767,0
"181",2012-09-24,"1",16.25309985,16.34970074,13.003133796005,0.005961269478,0
"182",2012-09-25,"0",16.30623034,16.18064918,13.0085001492548,0.003263613647,0
"183",2012-09-26,"1",15.3257313,16.0309178,14.0804039292356,-0.06201406415,44
"184",2012-09-27,"0",15.40784205,15.22430036,13.4331587672356,0.005343404194,45
"185",2012-09-28,"0",15.21464027,15.48029272,13.3080990992981,-0.01261846394,0
"186",2012-10-01,"1",14.6913654,14.8642615,13.5819630729347,-0.03499820657,0
"187",2012-10-02,"0",14.91960411,14.78986842,13.0164137993944,0.01541612679,46
"188",2012-10-03,"0",14.84752873,14.94843426,12.5754199547967,-0.004842624464,0
"189",2012-10-04,"1",14.65532771,14.92921416,12.4942283557979,-0.01302950028,0
"190",2012-10-05,"1",14.67935284,14.71298802,12.4956479247346,0.001638001977,0
"191",2012-10-08,"1",14.79467345,14.91960411,12.8703495617519,0.007825276286,46
"192",2012-10-09,"0",14.82830863,14.74181817,12.7039649938843,0.002270885043,41
"193",2012-10-10,"0",14.46312669,14.84752873,12.9008010752564,-0.02493567522,43
"194",2012-10-11,"1",14.12677491,14.46312669,12.5762766575111,-0.02353049738,0
"195",2012-10-15,"1",14.24690054,14.2565106,12.6798659598398,0.008467451102,0
"196",2012-10-16,"1",14.32378095,14.16041009,12.8511371615838,0.00538178227,0
"197",2012-10-17,"0",14.37183121,14.47754177,12.7424344284401,0.003348964897,0
"198",2012-10-18,"0",14.36702618,14.44390659,13.1869425227167,-0.0003343922119,0
"199",2012-10-19,"0",14.32858598,14.2757307,12.7406753409556,-0.002679171072,43
"200",2012-10-22,"0",14.17482516,14.32858598,12.6940021420592,-0.01078904597,45
"201",2012-10-23,"0",14.10274978,14.19885029,12.8144323380617,-0.005097717059,0
"202",2012-10-24,"1",13.65588241,13.71834774,13.5079848973774,-0.03219942364,0
"203",2012-10-25,"1",14.21326537,13.68471256,13.3823802735727,0.04000533465,0
"204",2012-10-26,"0",14.41507644,14.40546639,12.8615101707138,0.01409892437,43
"205",2012-10-29,"1",14.21807039,14.26131562,12.5630230515258,-0.01376091528,0
"206",2012-10-30,"1",14.22287542,14.17482516,11.8326511141307,0.0003378949546,42
"207",2012-10-31,"0",14.39585633,14.32378095,11.7019329543548,0.0120887973,0
"208",2012-11-01,"1",14.18722104,14.3305263,12.4560333802034,-0.0145987782,43
"209",2012-11-05,"0",14.81569318,14.0988048,13.1344500385395,0.04334533674,0
"210",2012-11-06,"1",14.80135541,14.72010807,12.7313631467067,-0.0009682105274,0
"211",2012-11-07,"0",14.93995383,14.86348574,12.7971012718141,0.009320331002,0
