"","date","ativo","retorno","fechamento","abertura","volume","value","lag_fechamento","lag_volume","lag_value","lag_abertura","lag_retorno","lag_diff"
"3314",2013-06-10,"BBDC4",0.004087413357,18.07939147,17.85247724,12.5104864584575,29,18.00564434,12.777309221228,0,17.89218723,-0.007532992338,0.113457109999999
"3315",2013-06-11,"BBDC4",-0.03903246605,17.38730306,17.8694958,13.3677755326015,28,18.07939147,12.5104864584575,29,17.85247724,0.004087413357,0.226914230000002
"3316",2013-06-12,"BBDC4",-0.003267976759,17.3305745,17.52912445,12.803993892737,29,17.38730306,13.3677755326015,28,17.8694958,-0.03903246605,-0.482192739999999
"3317",2013-06-13,"BBDC4",-0.01384333247,17.09231456,17.35893878,12.950003240511,30,17.3305745,12.803993892737,29,17.52912445,-0.003267976759,-0.19854995
"3318",2013-06-14,"BBDC4",-0.02113108979,16.73492464,17.16606168,12.6981801736828,0,17.09231456,12.950003240511,30,17.35893878,-0.01384333247,-0.266624220000001
"3319",2013-06-17,"BBDC4",0.009110911689,16.88809175,16.8937646,12.4758592958133,29,16.73492464,12.6981801736828,0,17.16606168,-0.02113108979,-0.431137039999999
"3320",2013-06-18,"BBDC4",-0.007417431186,16.76328892,16.84838176,12.6739302236546,29,16.88809175,12.4758592958133,29,16.8937646,0.009110911689,-0.00567284999999984
"3321",2013-06-19,"BBDC4",-0.02189618783,16.40022615,16.7916532,13.0045118394017,0,16.76328892,12.6739302236546,29,16.84838176,-0.007417431186,-0.0850928399999979
"3322",2013-06-20,"BBDC4",0.006550618125,16.50801041,16.03149052,13.2965586720531,30,16.40022615,13.0045118394017,0,16.7916532,-0.02189618783,-0.391427049999997
"3323",2013-06-21,"BBDC4",-0.0236450515,16.12225621,16.40022615,12.9396225327215,0,16.50801041,13.2965586720531,30,16.03149052,0.006550618125,0.476519890000002
"3324",2013-06-24,"BBDC4",-0.02026015628,15.79890343,15.9180334,13.0933505460935,30,16.12225621,12.9396225327215,0,16.40022615,-0.0236450515,-0.277969940000002
"3325",2013-06-25,"BBDC4",0.005371543792,15.88399627,15.90101484,12.5661881638989,29,15.79890343,13.0933505460935,30,15.9180334,-0.02026015628,-0.119129970000001
"3326",2013-06-26,"BBDC4",0.009242867077,16.03149052,15.99178053,12.7345721618552,29,15.88399627,12.5661881638989,29,15.90101484,0.005371543792,-0.0170185699999994
"3327",2013-06-27,"BBDC4",0.01020955888,16.19600334,16.04850909,12.5090065649907,30,16.03149052,12.7345721618552,29,15.99178053,0.009242867077,0.0397099899999986
"3328",2013-06-28,"BBDC4",0.01340145709,16.4145143,16.11244164,12.9735176016586,41,16.19600334,12.5090065649907,30,16.04850909,0.01020955888,0.147494250000001
"3329",2013-07-01,"BBDC4",0,16.4145143,16.38601688,12.2232738528499,0,16.4145143,12.9735176016586,41,16.11244164,0.01340145709,0.30207266
"3330",2013-07-02,"BBDC4",-0.05203735127,15.58219023,16.28373101,12.9824091165372,96,16.4145143,12.2232738528499,0,16.38601688,0,0.0284974200000008
"3331",2013-07-03,"BBDC4",-0.008085306825,15.45671139,15.56507948,12.9001543892499,0,15.58219023,12.9824091165372,96,16.28373101,-0.05203735127,-0.70154078
"3332",2013-07-04,"BBDC4",-0.001477105133,15.43389706,15.6962619,12.4067415228089,49,15.45671139,12.9001543892499,0,15.56507948,-0.008085306825,-0.108368089999999
"3333",2013-07-05,"BBDC4",-0.03497254327,14.90346379,15.3141218,13.3355761816736,51,15.43389706,12.4067415228089,49,15.6962619,-0.001477105133,-0.26236484
"3334",2013-07-08,"BBDC4",-0.00498754151,14.8293172,14.86924229,12.8200819172959,100,14.90346379,13.3355761816736,51,15.3141218,-0.03497254327,-0.410658010000001
"3335",2013-07-10,"BBDC4",0.002688689939,14.86924229,15.00612829,12.5949916182121,48,14.8293172,12.8200819172959,100,14.86924229,-0.00498754151,-0.0399250900000006
"3336",2013-07-11,"BBDC4",0.04829686484,15.60500456,15.11449638,12.8980316204533,96,14.86924229,12.5949916182121,48,15.00612829,0.002688689939,-0.136885999999999
"3337",2013-07-12,"BBDC4",-0.002195390548,15.57078306,15.50804364,12.7484579810039,52,15.60500456,12.8980316204533,96,15.11449638,0.04829686484,0.490508179999999
"3338",2013-07-15,"BBDC4",0.024603267,15.95862674,15.57078306,12.6609404285974,48,15.57078306,12.7484579810039,52,15.50804364,-0.002195390548,0.0627394199999998
"3339",2013-07-16,"BBDC4",-0.001788589237,15.93010883,16.08410558,12.4550632647459,0,15.95862674,12.6609404285974,48,15.57078306,0.024603267,0.38784368
"3340",2013-07-17,"BBDC4",0.02370533786,16.31224892,16.07269841,13.1603102025837,74,15.93010883,12.4550632647459,0,16.08410558,-0.001788589237,-0.153996749999999
"3341",2013-07-18,"BBDC4",-0.01337577137,16.09551275,16.28373101,12.7839913372987,50,16.31224892,13.1603102025837,74,16.07269841,0.02370533786,0.239550509999997
"3342",2013-07-19,"BBDC4",-0.01607464515,15.83885149,15.97573749,12.6743372635721,52,16.09551275,12.7839913372987,50,16.28373101,-0.01337577137,-0.188218259999999
"3343",2013-07-22,"BBDC4",0.0360718033,16.42061701,15.75900132,13.4091845794135,73,15.83885149,12.6743372635721,52,15.97573749,-0.01607464515,-0.136886000000001
"3344",2013-07-23,"BBDC4",0.01414060464,16.65446394,16.51187435,12.8499639284837,48,16.42061701,13.4091845794135,73,15.75900132,0.0360718033,0.661615690000001
"3345",2013-07-24,"BBDC4",-0.0148355317,16.40920984,16.5289851,12.6117443989524,49,16.65446394,12.8499639284837,48,16.51187435,0.01414060464,0.14258959
"3346",2013-07-25,"BBDC4",0.002083334072,16.44343134,16.31795251,12.8023509321218,50,16.40920984,12.6117443989524,49,16.5289851,-0.0148355317,-0.119775260000001
"3347",2013-07-26,"BBDC4",-0.01890812633,16.13543783,16.36928476,12.7076476136132,0,16.44343134,12.8023509321218,50,16.31795251,0.002083334072,0.125478829999999
"3348",2013-07-29,"BBDC4",-0.001061008019,16.11832708,16.16965934,12.0442475928912,98,16.13543783,12.7076476136132,0,16.36928476,-0.01890812633,-0.233846929999999
"3349",2013-07-30,"BBDC4",-0.003900022675,16.05558766,16.15825217,12.7593800056825,48,16.11832708,12.0442475928912,98,16.16965934,-0.001061008019,-0.0513322599999988
"3350",2013-07-31,"BBDC4",-0.01641489699,15.79418814,16.04507055,12.6480850245325,48,16.05558766,12.7593800056825,48,16.15825217,-0.003900022675,-0.10266451
"3351",2013-08-01,"BBDC4",0.02741848816,16.23323236,15.93673496,12.5948729980693,82,15.79418814,12.6480850245325,48,16.04507055,-0.01641489699,-0.250882409999999
"3352",2013-08-02,"BBDC4",-0.008801585129,16.09098112,16.11951123,12.2750621836782,0,16.23323236,12.5948729980693,82,15.93673496,0.02741848816,0.296497399999998
"3353",2013-08-05,"BBDC4",-0.02078182996,15.76003186,16.10809918,12.3103560813457,48,16.09098112,12.2750621836782,0,16.11951123,-0.008801585129,-0.0285301100000019
"3354",2013-08-06,"BBDC4",-0.02048352526,15.44049465,15.83421014,12.6675620060418,48,15.76003186,12.3103560813457,48,16.10809918,-0.02078182996,-0.34806732
"3355",2013-08-07,"BBDC4",0.002952031639,15.48614282,15.37202239,12.3171532701269,0,15.44049465,12.6675620060418,48,15.83421014,-0.02048352526,-0.39371549
"3356",2013-08-08,"BBDC4",0.03190988649,15.98827273,15.60596928,12.7675980375819,0,15.48614282,12.3171532701269,0,15.37202239,0.002952031639,0.11412043
"3357",2013-08-09,"BBDC4",0.01029655824,16.15374736,16.03962692,12.75832136312,50,15.98827273,12.7675980375819,0,15.60596928,0.03190988649,0.38230345
"3358",2013-08-12,"BBDC4",0.01577043377,16.41051833,16.23363166,12.7303336095524,97,16.15374736,12.75832136312,50,16.03962692,0.01029655824,0.114120440000001
"3359",2013-08-13,"BBDC4",0.02370837722,16.80423383,16.51893275,12.6083292786496,0,16.41051833,12.7303336095524,97,16.23363166,0.01577043377,0.176886669999998
"3360",2013-08-14,"BBDC4",-0.01023899729,16.63305318,16.62164114,13.1465836833535,70,16.80423383,12.6083292786496,0,16.51893275,0.02370837722,0.28530108
"3361",2013-08-15,"BBDC4",-0.01312173526,16.41622435,16.46187253,13.0393860345648,49,16.63305318,13.1465836833535,70,16.62164114,-0.01023899729,0.0114120399999997
"3362",2013-08-16,"BBDC4",-0.009429090278,16.26216177,16.44475446,12.8545388327025,0,16.41622435,13.0393860345648,49,16.46187253,-0.01312173526,-0.0456481800000006
"3363",2013-08-19,"BBDC4",-0.00175592668,16.23363166,16.22792564,12.8237309008595,94,16.26216177,12.8545388327025,0,16.44475446,-0.009429090278,-0.18259269
"3364",2013-08-20,"BBDC4",-0.01344677022,16.01680284,16.19368951,12.6915589226184,0,16.23363166,12.8237309008595,94,16.22792564,-0.00175592668,0.00570602000000164
"3365",2013-08-21,"BBDC4",-0.01688561767,15.74861982,15.91980047,12.8135638937066,46,16.01680284,12.6915589226184,0,16.19368951,-0.01344677022,-0.176886669999998
"3366",2013-08-22,"BBDC4",-0.003629768068,15.6915596,15.97686069,12.6086301974572,47,15.74861982,12.8135638937066,46,15.91980047,-0.01688561767,-0.17118065
"3367",2013-08-23,"BBDC4",0.01980262736,16.00539079,15.71438369,12.7029311820675,0,15.6915596,12.6086301974572,47,15.97686069,-0.003629768068,-0.285301090000001
"3368",2013-08-26,"BBDC4",-0.0121952731,15.81138606,16.00539079,12.0901004692778,47,16.00539079,12.7029311820675,0,15.71438369,0.01980262736,0.2910071
"3369",2013-08-27,"BBDC4",-0.0296670723,15.3491983,15.68585358,12.7444093453087,0,15.81138606,12.0901004692778,47,16.00539079,-0.0121952731,-0.19400473
"3370",2013-08-28,"BBDC4",-0.005591813259,15.26360798,15.41767056,12.3133922409375,48,15.3491983,12.7444093453087,0,15.68585358,-0.0296670723,-0.33665528
"3371",2013-08-29,"BBDC4",0.01484257304,15.49184884,15.34349228,12.9182721719956,0,15.26360798,12.3133922409375,48,15.41767056,-0.005591813259,-0.15406258
"3372",2013-08-30,"BBDC4",0.01801918538,15.77352955,15.65398999,13.1748704348833,0,15.49184884,12.9182721719956,0,15.34349228,0.01484257304,0.14835656
"3373",2013-09-02,"BBDC4",0.009339148347,15.92153091,15.96706979,12.3125924889078,0,15.77352955,13.1748704348833,0,15.65398999,0.01801918538,0.11953956
"3374",2013-09-03,"BBDC4",-0.01076643409,15.75103227,16.01877134,12.4885449205239,92,15.92153091,12.3125924889078,0,15.96706979,0.009339148347,-0.0455388800000005
"3375",2013-09-04,"BBDC4",0.005050515778,15.83078433,15.68836994,12.382757512662,47,15.75103227,12.4885449205239,92,16.01877134,-0.01076643409,-0.267739070000001
"3376",2013-09-05,"BBDC4",0.01144914118,16.01307476,15.83648091,12.4411645303602,49,15.83078433,12.382757512662,47,15.68836994,0.005050515778,0.142414390000001
"3377",2013-09-06,"BBDC4",0.01902805825,16.32068986,16.09282682,12.6948581607046,51,16.01307476,12.4411645303602,49,15.83648091,0.01144914118,0.176593849999998
"3378",2013-09-09,"BBDC4",0.02889777968,16.79920223,16.35486931,12.9278704490714,47,16.32068986,12.6948581607046,51,16.09282682,0.01902805825,0.227863040000003
"3379",2013-09-10,"BBDC4",0.012133617,17.00427896,16.79920223,12.7721446897745,92,16.79920223,12.9278704490714,47,16.35486931,0.02889777968,0.444332919999997
"3380",2013-09-11,"BBDC4",0.009668353352,17.16947966,16.96440293,12.8120238866153,47,17.00427896,12.7721446897745,92,16.79920223,0.012133617,0.205076730000002
"3381",2013-09-12,"BBDC4",-0.0194310971,16.83907826,17.15238993,12.6949685613671,71,17.16947966,12.8120238866153,47,16.96440293,0.009668353352,0.205076730000002
"3382",2013-09-13,"BBDC4",0.008086297443,16.97579608,16.93592005,12.6397299266746,49,16.83907826,12.6949685613671,71,17.15238993,-0.0194310971,-0.313311669999997
"3383",2013-09-16,"BBDC4",0.004352928338,17.04985157,17.06124472,12.2795182555134,92,16.97579608,12.6397299266746,49,16.93592005,0.008086297443,0.0398760299999985
"3384",2013-09-17,"BBDC4",0.01030422945,17.22644542,17.05554815,12.5793967203059,44,17.04985157,12.2795182555134,92,17.06124472,0.004352928338,-0.01139315
"3385",2013-09-18,"BBDC4",0.03253377362,17.79610301,17.20365912,12.8931061757565,68,17.22644542,12.5793967203059,44,17.05554815,0.01030422945,0.170897270000001
"3386",2013-09-19,"BBDC4",0.004152697272,17.87015849,17.71065437,12.6448403481972,92,17.79610301,12.8931061757565,68,17.20365912,0.03253377362,0.592443889999998
"3387",2013-09-20,"BBDC4",-0.02485201326,17.43152215,17.74483383,12.5883305373005,97,17.87015849,12.6448403481972,92,17.71065437,0.004152697272,0.159504120000001
"3388",2013-09-23,"BBDC4",0.006839303639,17.55115025,17.50557764,12.3209314096693,0,17.43152215,12.5883305373005,97,17.74483383,-0.02485201326,-0.313311680000002
"3389",2013-09-24,"BBDC4",-0.001949318345,17.51697079,17.59672285,12.346655989593,89,17.55115025,12.3209314096693,0,17.50557764,0.006839303639,0.0455726100000007
"3390",2013-09-25,"BBDC4",0.004866189651,17.60241943,17.4429153,12.2188457213608,93,17.51697079,12.346655989593,89,17.59672285,-0.001949318345,-0.0797520600000006
"3391",2013-09-26,"BBDC4",-0.0003236769808,17.59672285,17.59102628,11.8039743632976,47,17.60241943,12.2188457213608,93,17.4429153,0.004866189651,0.159504130000002
"3392",2013-09-27,"BBDC4",0.02588417394,18.0581455,17.55115025,12.8196488821186,99,17.59672285,11.8039743632976,47,17.59102628,-0.0003236769808,0.00569656999999779
"3393",2013-09-30,"BBDC4",-0.04602607546,17.24583701,17.7794475,13.2279856587985,0,18.0581455,12.8196488821186,99,17.55115025,0.02588417394,0.506995249999999
"3394",2013-10-01,"BBDC4",0.01567634976,17.51831896,17.37072457,12.3328638741978,45,17.24583701,13.2279856587985,0,17.7794475,-0.04602607546,-0.533610490000001
"3395",2013-10-02,"BBDC4",0.0003468929216,17.524397,17.43918923,12.2416955481642,45,17.51831896,12.3328638741978,45,17.37072457,0.01567634976,0.147594389999998
"3396",2013-10-03,"BBDC4",-0.003246756061,17.46759182,17.55848011,12.1132827870462,45,17.524397,12.2416955481642,45,17.43918923,0.0003468929216,0.0852077700000002
"3397",2013-10-04,"BBDC4",-0.003910073408,17.39942561,17.46759182,12.049629339643,47,17.46759182,12.1132827870462,45,17.55848011,-0.003246756061,-0.0908882900000023
"3398",2013-10-07,"BBDC4",0.003910073408,17.46759182,17.28013474,12.4906724727407,47,17.39942561,12.049629339643,47,17.46759182,-0.003910073408,-0.0681662099999976
"3399",2013-10-08,"BBDC4",-0.001301659819,17.44486975,17.46191131,12.1442823445737,0,17.46759182,12.4906724727407,47,17.28013474,0.003910073408,0.187457079999998
"3400",2013-10-09,"BBDC4",0.01647058064,17.73457615,17.45055027,12.5796307632263,0,17.44486975,12.1442823445737,0,17.46191131,-0.001301659819,-0.0170415600000027
"3401",2013-10-10,"BBDC4",0.01367923352,17.97883841,17.86522806,12.7790135442428,47,17.73457615,12.5796307632263,0,17.45055027,0.01647058064,0.284025879999998
"3402",2013-10-11,"BBDC4",-0.003164559622,17.92203324,17.97883841,12.3632259558045,0,17.97883841,12.7790135442428,47,17.86522806,0.01367923352,0.113610350000002
"3403",2013-10-14,"BBDC4",0.02163432865,18.31398896,17.89931117,12.5421019269183,0,17.92203324,12.3632259558045,0,17.97883841,-0.003164559622,-0.0568051700000005
"3404",2013-10-15,"BBDC4",0.002478315997,18.3594331,18.27990585,12.7744669323057,88,18.31398896,12.5421019269183,0,17.89931117,0.02163432865,0.414677789999999
"3405",2013-10-16,"BBDC4",0.008626054739,18.51848759,18.36511361,13.0863609998488,59,18.3594331,12.7744669323057,88,18.27990585,0.002478315997,0.0795272500000017
"3406",2013-10-17,"BBDC4",0.005201174321,18.61505639,18.40487724,12.498984767399,0,18.51848759,13.0863609998488,59,18.36511361,0.008626054739,0.153373979999998
"3407",2013-10-18,"BBDC4",0.009113064284,18.78547192,18.60369536,12.8314922252391,0,18.61505639,12.498984767399,0,18.40487724,0.005201174321,0.210179149999998
"3408",2013-10-21,"BBDC4",-0.01431423861,18.51848759,18.78547192,12.8150661800767,91,18.78547192,12.8314922252391,0,18.60369536,0.009113064284,0.181776559999999
"3409",2013-10-22,"BBDC4",0.01431423861,18.78547192,18.56961225,12.9110767540729,45,18.51848759,12.8150661800767,91,18.78547192,-0.01431423861,-0.26698433
"3410",2013-10-23,"BBDC4",-0.02046810416,18.40487724,18.67754209,12.9564268498597,45,18.78547192,12.9110767540729,45,18.56961225,0.01431423861,0.21585967
"3411",2013-10-24,"BBDC4",-0.0009263548602,18.38783569,18.46168241,12.465991615007,46,18.40487724,12.9564268498597,45,18.67754209,-0.02046810416,-0.272664849999998
"3412",2013-10-25,"BBDC4",-0.006508623628,18.26854481,18.3935162,12.3165490526708,48,18.38783569,12.465991615007,46,18.46168241,-0.0009263548602,-0.0738467200000024
"3413",2013-10-28,"BBDC4",-0.000622084038,18.25718378,18.25150326,12.5142409351068,0,18.26854481,12.3165490526708,48,18.3935162,-0.006508623628,-0.124971389999999
"3414",2013-10-29,"BBDC4",0.01083098941,18.4560019,18.37647465,12.8658284890604,0,18.25718378,12.5142409351068,0,18.25150326,-0.000622084038,0.00568051999999852
"3415",2013-10-30,"BBDC4",-0.004009257509,18.38215517,18.50144604,12.221960758357,0,18.4560019,12.8658284890604,0,18.37647465,0.01083098941,0.0795272500000017
"3416",2013-10-31,"BBDC4",-0.008159068218,18.2327841,18.32880558,12.798495767656,0,18.38215517,12.221960758357,0,18.50144604,-0.004009257509,-0.11929087
"3417",2013-11-01,"BBDC4",-0.0003098373262,18.22713578,18.2327841,12.5946458859681,0,18.2327841,12.798495767656,0,18.32880558,-0.008159068218,-0.096021480000001
"3418",2013-11-04,"BBDC4",0.02301121736,18.65142737,18.21057546,12.8263507016322,0,18.22713578,12.5946458859681,0,18.2327841,-0.0003098373262,-0.00564831999999882
"3419",2013-11-05,"BBDC4",-0.01342302031,18.40274168,18.61751569,12.3336387813358,91,18.65142737,12.8263507016322,0,18.21057546,0.02301121736,0.440851909999999
"3420",2013-11-06,"BBDC4",-0.01111808859,18.19927156,18.43100142,12.8077868701297,0,18.40274168,12.3336387813358,91,18.61751569,-0.01342302031,-0.214774010000003
"3421",2013-11-07,"BBDC4",-0.008733679952,18.04101702,18.0975365,13.2470399314049,45,18.19927156,12.8077868701297,0,18.43100142,-0.01111808859,-0.231729860000002
"3422",2013-11-08,"BBDC4",-0.0363676442,17.39669499,17.9901495,13.4217729135442,49,18.04101702,13.2470399314049,45,18.0975365,-0.008733679952,-0.0565194799999986
"3423",2013-11-11,"BBDC4",-0.0009751341543,17.37973914,17.52103784,12.3903215105386,45,17.39669499,13.4217729135442,49,17.9901495,-0.0363676442,-0.593454510000001
"3424",2013-11-12,"BBDC4",-0.008163310626,17.23844045,17.40234694,12.5628900793167,46,17.37973914,12.3903215105386,45,17.52103784,-0.0009751341543,-0.1412987
"3425",2013-11-13,"BBDC4",0.01335307252,17.47017031,17.15366124,12.8833597168462,46,17.23844045,12.5628900793167,46,17.40234694,-0.008163310626,-0.163906490000002
"3426",2013-11-14,"BBDC4",0.01859027897,17.79798327,17.54929758,12.4450619865658,50,17.47017031,12.8833597168462,46,17.15366124,0.01335307252,0.316509069999999
"3427",2013-11-18,"BBDC4",0.005699825471,17.89971833,17.77537548,12.5539262960131,0,17.79798327,12.4450619865658,50,17.54929758,0.01859027897,0.248685689999999
"3428",2013-11-19,"BBDC4",-0.03338993972,17.31191577,17.82059106,12.7199585817594,45,17.89971833,12.5539262960131,0,17.77537548,0.005699825471,0.124342849999998
"3429",2013-11-21,"BBDC4",-0.004253237234,17.23844045,17.21018071,12.4539829530275,0,17.31191577,12.7199585817594,45,17.82059106,-0.03338993972,-0.508675290000003
"3430",2013-11-22,"BBDC4",-0.006578971111,17.1254015,17.06888202,13.1361400418637,47,17.23844045,12.4539829530275,0,17.21018071,-0.004253237234,0.0282597399999993
"3431",2013-11-25,"BBDC4",-0.008950830484,16.97279891,17.18192098,12.5531739076746,65,17.1254015,13.1361400418637,47,17.06888202,-0.006578971111,0.0565194799999986
"3432",2013-11-26,"BBDC4",-0.004338401601,16.89932359,16.85975996,12.9842110389215,0,16.97279891,12.5531739076746,65,17.18192098,-0.008950830484,-0.209122069999999
"3433",2013-11-27,"BBDC4",0.02314152855,17.29495993,16.94453917,12.7361772300912,45,16.89932359,12.9842110389215,0,16.85975996,-0.004338401601,0.03956363
"3434",2013-11-28,"BBDC4",0.003262645641,17.35147941,17.41365083,12.1158634336397,0,17.29495993,12.7361772300912,45,16.94453917,0.02314152855,0.350420760000002
"3435",2013-11-29,"BBDC4",0.004339075452,17.42693236,17.25828463,12.4788022346985,0,17.35147941,12.1158634336397,0,17.41365083,0.003262645641,-0.0621714200000021
"3436",2013-12-02,"BBDC4",-0.02152023053,17.05590735,17.20206872,13.1389156299118,66,17.42693236,12.4788022346985,0,17.25828463,0.004339075452,0.16864773
"3437",2013-12-03,"BBDC4",-0.0236723382,16.65689555,16.88191271,12.6756793210002,0,17.05590735,13.1389156299118,66,17.20206872,-0.02152023053,-0.146161370000002
"3438",2013-12-04,"BBDC4",-0.01531423502,16.40375124,16.73565156,12.7308130087147,0,16.65689555,12.6756793210002,0,16.88191271,-0.0236723382,-0.22501716
"3439",2013-12-05,"BBDC4",-0.004812659665,16.32499523,16.47688182,12.9766830559232,0,16.40375124,12.7308130087147,0,16.73565156,-0.01531423502,-0.331900320000003
"3440",2013-12-06,"BBDC4",-0.000689417458,16.31374438,16.44875467,12.7381909623633,0,16.32499523,12.9766830559232,0,16.47688182,-0.004812659665,-0.15188659
"3441",2013-12-09,"BBDC4",-0.002762432711,16.26874094,16.31374438,12.3785837366894,69,16.31374438,12.7381909623633,0,16.44875467,-0.000689417458,-0.13501029
"3442",2013-12-10,"BBDC4",-0.004505292652,16.19561036,16.31374438,12.2073318523963,0,16.26874094,12.3785837366894,69,16.31374438,-0.002762432711,-0.0450034399999986
"3443",2013-12-11,"BBDC4",-0.0221255734,15.84120833,16.22373751,12.5100106219076,44,16.19561036,12.2073318523963,0,16.31374438,-0.004505292652,-0.118134019999999
"3444",2013-12-12,"BBDC4",0.008486613923,15.97621863,15.91433891,12.7510619866034,45,15.84120833,12.5100106219076,44,16.22373751,-0.0221255734,-0.382529179999999
"3445",2013-12-13,"BBDC4",0.004567020044,16.04934921,16.03247292,12.5567752907436,48,15.97621863,12.7510619866034,45,15.91433891,0.008486613923,0.0618797200000003
"3446",2013-12-16,"BBDC4",0.006637578967,16.15623236,16.0662255,12.6697563460311,46,16.04934921,12.5567752907436,48,16.03247292,0.004567020044,0.016876289999999
"3447",2013-12-17,"BBDC4",-0.001393728425,16.13373064,16.17310865,12.6605691585482,45,16.15623236,12.6697563460311,46,16.0662255,0.006637578967,0.090006859999999
"3448",2013-12-18,"BBDC4",0.005563296653,16.22373751,16.27436637,12.7156544961309,47,16.13373064,12.6605691585482,45,16.17310865,-0.001393728425,-0.0393780100000001
"3449",2013-12-19,"BBDC4",0.01718846031,16.50500896,16.42625296,12.5115442910316,48,16.22373751,12.7156544961309,47,16.27436637,0.005563296653,-0.0506288599999998
"3450",2013-12-20,"BBDC4",-0.01580245867,16.24623923,16.50500896,12.3616480242775,52,16.50500896,12.5115442910316,48,16.42625296,0.01718846031,0.078756000000002
"3451",2013-12-23,"BBDC4",0.005869169236,16.34187152,16.20686122,12.0908637938175,0,16.24623923,12.3616480242775,52,16.50500896,-0.01580245867,-0.258769730000001
"3452",2013-12-26,"BBDC4",0.0001684526232,16.34462458,16.48699936,11.5876896503404,53,16.34187152,12.0908637938175,0,16.20686122,0.005869169236,0.135010300000001
"3453",2013-12-27,"BBDC4",0.006252191223,16.44713442,16.40157449,11.9568866647826,54,16.34462458,11.5876896503404,53,16.48699936,0.0001684526232,-0.142374779999997
"3454",2013-12-30,"BBDC4",-0.001912777675,16.41570478,16.30284328,11.7275609249038,0,16.44713442,11.9568866647826,54,16.40157449,0.006252191223,0.0455599299999996
"3455",2014-01-02,"BBDC4",-0.004824268482,16.33670173,16.38748941,12.5149827994237,39,16.41570478,11.7275609249038,0,16.30284328,-0.001912777675,0.112861499999998
"3456",2014-01-03,"BBDC4",-0.01495084229,16.09427107,16.32015557,13.1507720038841,38,16.33670173,12.5149827994237,39,16.38748941,-0.004824268482,-0.0507876799999991
"3457",2014-01-06,"BBDC4",0.01220590568,16.29192001,16.09427107,12.6802425836453,0,16.09427107,13.1507720038841,38,16.32015557,-0.01495084229,-0.225884499999999
"3458",2014-01-07,"BBDC4",-0.02207904657,15.93615191,16.26368445,12.2478909435752,34,16.29192001,12.6802425836453,0,16.09427107,0.01220590568,0.197648939999997
"3459",2014-01-08,"BBDC4",-0.0007089684611,15.92485769,16.03215283,12.543398089495,0,15.93615191,12.2478909435752,34,16.26368445,-0.02207904657,-0.32753254
"3460",2014-01-09,"BBDC4",-0.02914399466,15.46744156,15.83450389,12.6256674575441,34,15.92485769,12.543398089495,0,16.03215283,-0.0007089684611,-0.107295140000002
"3461",2014-01-10,"BBDC4",0.008362164701,15.59732515,15.47873579,12.4503904320758,0,15.46744156,12.6256674575441,34,15.83450389,-0.02914399466,-0.367062330000001
"3462",2014-01-13,"BBDC4",-0.00726747384,15.4843829,15.65379628,12.2673934955118,33,15.59732515,12.4503904320758,0,15.47873579,0.008362164701,0.11858936
"3463",2014-01-14,"BBDC4",0.00907611964,15.62556072,15.43355889,12.3758491748218,33,15.4843829,12.2673934955118,33,15.65379628,-0.00726747384,-0.16941338
"3464",2014-01-15,"BBDC4",0.005765781772,15.71591452,15.69897318,12.1345712732414,33,15.62556072,12.3758491748218,33,15.43355889,0.00907611964,0.192001829999999
"3465",2014-01-16,"BBDC4",-0.01447727057,15.49003001,15.81191544,12.4080089034666,34,15.71591452,12.1345712732414,33,15.69897318,0.005765781772,0.0169413400000007
"3466",2014-01-17,"BBDC4",-0.009892002279,15.33755797,15.55214825,12.2091180037161,35,15.49003001,12.4080089034666,34,15.81191544,-0.01447727057,-0.32188543
"3467",2014-01-20,"BBDC4",-0.00590843672,15.24720417,15.34320508,11.5334631161878,0,15.33755797,12.2091180037161,35,15.55214825,-0.009892002279,-0.214590279999999
"3468",2014-01-21,"BBDC4",0.01141606953,15.42226466,15.33755797,12.4247221135628,66,15.24720417,11.5334631161878,0,15.34320508,-0.00590843672,-0.0960009100000008
"3469",2014-01-22,"BBDC4",0.00656936664,15.52391269,15.47308868,12.5698542770378,33,15.42226466,12.4247221135628,66,15.33755797,0.01141606953,0.0847066899999991
"3470",2014-01-23,"BBDC4",-0.02281187951,15.17379171,15.44485311,12.7304727181624,34,15.52391269,12.5698542770378,33,15.47308868,0.00656936664,0.0508240099999995
"3471",2014-01-24,"BBDC4",-0.01992172633,14.87449473,15.10602635,12.7514967780408,0,15.17379171,12.7304727181624,34,15.44485311,-0.02281187951,-0.271061400000001
"3472",2014-01-27,"BBDC4",0.004923319956,14.9479072,14.93661297,12.407861806186,100,14.87449473,12.7514967780408,0,15.10602635,-0.01992172633,-0.23153162
"3473",2014-01-28,"BBDC4",0.0007552870242,14.95920142,15.1286148,12.1971630729002,0,14.9479072,12.407861806186,100,14.93661297,0.004923319956,0.011294229999999
"3474",2014-01-29,"BBDC4",-0.02329683365,14.61472755,14.90837741,12.6368480615945,33,14.95920142,12.1971630729002,0,15.1286148,0.0007552870242,-0.16941338
"3475",2014-01-30,"BBDC4",-0.006201570299,14.52437375,14.637316,12.5353404208028,66,14.61472755,12.6368480615945,33,14.90837741,-0.02329683365,-0.29364986
"3476",2014-01-31,"BBDC4",0.0114776997,14.69204052,14.32136978,12.589626103917,35,14.52437375,12.5353404208028,66,14.637316,-0.006201570299,-0.11294225
