"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"272",2013-02-13,"0",18.68177081,18.324928,12.8027529776024,0.01985880864,0
"273",2013-02-14,"0",18.51909247,18.83920147,12.5037669281087,-0.008746000206,35
"274",2013-02-15,"1",18.27245111,18.50859709,12.4685945898732,-0.01340770334,32
"275",2013-02-18,"1",19.08059513,18.26195574,13.2822535547588,0.04327733501,33
"276",2013-02-19,"0",19.39020875,19.01762287,12.6410027003429,0.01609637806,33
"277",2013-02-20,"0",18.97564136,19.25901654,13.0766000278064,-0.02161211187,95
"278",2013-02-21,"0",18.54533091,18.97564136,12.9086898435915,-0.02293806862,32
"279",2013-02-22,"1",18.34067106,18.41938639,12.8219769452409,-0.01109699822,32
"280",2013-02-25,"0",18.71850463,18.49810172,12.996850039806,0.02039153069,34
"281",2013-02-26,"0",18.67127544,18.78147689,12.9483266067979,-0.00252631714,31
"282",2013-02-27,"1",18.26195574,18.48760634,13.1498948833503,-0.02216629548,61
"283",2013-02-28,"1",18.36690951,18.43512946,12.8301135553166,0.005730674731,0
"284",2013-03-01,"1",18.42428974,18.30952916,12.6392210117383,0.003119239476,0
"285",2013-03-04,"1",18.64859451,18.23128331,12.7225572271478,0.0121008934,33
"286",2013-03-05,"1",18.85773625,18.51847446,12.6084697186953,0.01115245888,31
"287",2013-03-06,"0",18.90471096,18.88383331,12.7940148538903,0.002487907257,31
"288",2013-03-07,"1",18.8786139,19.01431862,12.9212430253062,-0.001381406493,0
"289",2013-03-08,"1",19.07173215,18.93080802,12.8664667525919,0.01017750503,0
"290",2013-03-11,"0",19.35358041,18.93080802,12.8504522866647,0.01467018973,0
"291",2013-03-12,"0",19.35358041,19.31182511,12.9017366562144,0,0
"292",2013-03-13,"1",19.20221746,19.32748335,12.7232669461528,-0.007851671603,30
"293",2013-03-14,"0",19.25963099,19.11348745,12.8510505941024,0.002985481976,30
"294",2013-03-15,"1",19.20221746,19.39011629,12.7316972225982,-0.002985481976,46
"295",2013-03-18,"0",19.33270276,19.30138629,12.8913086148188,0.006772340671,31
"296",2013-03-19,"0",18.98822156,19.18133981,12.55487921484,-0.01797923665,0
"297",2013-03-20,"1",18.73768977,19.08739039,12.5054992304075,-0.01328187764,30
"298",2013-03-21,"0",18.90471096,18.7063733,12.6992036386131,0.008874156953,30
"299",2013-03-22,"0",18.73247036,18.90471096,12.8117619858142,-0.009152747278,0
"300",2013-03-25,"0",18.70115389,18.84207801,12.3442333065384,-0.001673173834,32
"301",2013-03-26,"1",18.47671916,18.77422566,12.3046230247594,-0.01207371116,0
