"","date","sentido_VALE3","lag_fechamento_VALE3","lag_abertura_VALE3","lag_volume_VALE3","lag_retorno_VALE3","lag_value_VALE3"
"229",2018-12-04,"0",55.50409155,57.03247995,14.4118769779458,0.02450782093,85
"230",2018-12-05,"0",54.2424018,55.75027492,14.2048279912923,-0.02299381611,85
"231",2018-12-06,"0",54.16034067,54.67322269,13.1695789692518,-0.001514004827,79
"232",2018-12-07,"0",53.64745866,53.03200024,13.943420806519,-0.009514819642,81
"233",2018-12-10,"0",52.61143699,53.83209619,13.8564269480291,-0.01950056967,81
"234",2018-12-11,"1",51.4933542,52.43705711,13.5215300251226,-0.02148077471,80
"235",2018-12-12,"0",51.90365981,52.46783003,13.8313425676834,0.007936549593,80
"236",2018-12-13,"1",51.66773409,52.46783003,13.6240303888253,-0.004555816528,76
"237",2018-12-14,"1",51.90365981,52.16010082,13.5778978311803,0.004555816528,76
"238",2018-12-17,"1",52.19087374,51.67799173,13.688173654103,0.005518342742,81
"239",2018-12-18,"1",52.57040643,53.23715305,13.9402692073571,0.00724569898,83
"240",2018-12-19,"0",52.7653016,52.67298283,13.8239914929522,0.003700461924,83
"241",2018-12-20,"0",51.29845904,53.13457665,14.0738150542521,-0.0281930945,84
"242",2018-12-21,"1",51.09330623,52.04726678,14.0858674118072,-0.004007218354,83
"243",2018-12-26,"0",52.17035846,51.57541532,14.2037501551573,0.02086099292,83
"244",2018-12-27,"0",51.73953757,51.40103544,13.440076470682,-0.008292248903,93
"245",2018-12-28,"1",50.77531938,51.3907778,13.5054397170341,-0.01881184152,86
