"","date","sentido_B3SA3","lag_fechamento_B3SA3","lag_abertura_B3SA3","lag_volume_B3SA3","lag_retorno_B3SA3","lag_value_B3SA3"
"251",2013-01-10,"0",15.89053711,15.93593864,12.0318025882467,0.007168489447,0
"252",2013-01-11,"1",15.87918673,15.9699898,12.5521804534305,-0.000714540897,0
"253",2013-01-14,"0",15.89053711,15.93593864,11.8593621766162,0.000714540897,0
"254",2013-01-15,"0",15.76568289,15.89053711,12.0613820774084,-0.00788817284,0
"255",2013-01-16,"0",15.37976985,15.75433251,12.3929878022371,-0.02478260944,0
"256",2013-01-17,"1",15.20951409,15.28896678,12.3258625549565,-0.01113184039,0
"257",2013-01-18,"1",15.66352944,15.23221486,12.4638958457239,0.02941388521,0
"258",2013-01-21,"1",15.79973404,15.72028136,11.9843655620019,0.008658062756,0
"259",2013-01-22,"0",15.87918673,15.6862302,12.0295323450231,0.0050161338,0
"260",2013-01-23,"0",15.87918673,15.81108442,11.8288742431303,0,0
"261",2013-01-24,"0",15.78838366,15.78838366,12.9818775731043,-0.005734782793,0
"262",2013-01-28,"0",15.4819233,15.78838366,11.8851233029622,-0.01960135349,0
"263",2013-01-29,"1",15.39112023,15.5500256,11.7390246441101,-0.00588236989,0
"264",2013-01-30,"0",15.79973404,15.32301793,11.8997852287528,0.02620237237,0
"265",2013-01-31,"1",15.57272637,15.67487982,13.6928648436262,-0.01447203261,0
"266",2013-02-01,"1",15.68752212,15.52997168,12.3206594676225,0.007344552305,0
"267",2013-02-04,"0",16.12641262,15.68752212,12.5399450770134,0.02759283657,0
"268",2013-02-05,"1",15.81131175,15.94635498,12.3130778080147,-0.01973284608,0
"269",2013-02-06,"0",16.14891983,15.86757976,12.2721599666576,0.02112754643,0
"270",2013-02-07,"0",15.6200005,16.11515902,12.324659802239,-0.03330098717,0
"271",2013-02-08,"0",15.36116764,15.58623969,12.3992063729078,-0.01670943343,0
"272",2013-02-13,"1",15.12484198,15.25988522,12.0975850233451,-0.01550418654,0
"273",2013-02-14,"0",15.36116764,15.16985639,11.9190770040974,0.01550418654,0
