"","date","ativo","retorno","fechamento","abertura","sentido_ret","volume","Dia","Ano","Semana","value"
"2022",2013-03-15,"B3SA3",0.002187386934,15.35904216,15.31429623,1,204780,"Sexta",2013,11,0
"2023",2013-03-18,"B3SA3",-0.009513427072,15.21361787,15.16887194,0,123116,"Segunda",2013,12,0
"2024",2013-03-19,"B3SA3",0.006595846587,15.31429623,15.23599084,1,109374,"Terça",2013,12,0
"2025",2013-03-20,"B3SA3",-0.0169433151,15.0570071,15.32548271,0,138728,"Quarta",2013,12,0
"2026",2013-03-21,"B3SA3",-0.0278737443,14.6431072,15.0570071,0,236941,"Quinta",2013,12,0
"2027",2013-03-22,"B3SA3",0.006851949182,14.74378556,14.7102261,1,131485,"Sexta",2013,12,0
"2028",2013-03-25,"B3SA3",0.004542021409,14.81090446,14.67666665,1,118230,"Segunda",2013,13,0
"2029",2013-03-26,"B3SA3",0.009022617617,14.94514226,14.85565039,1,115050,"Terça",2013,13,0
"2030",2013-03-27,"B3SA3",0.00968350208,15.09056655,14.96751523,1,93469,"Quarta",2013,13,0
"2031",2013-03-28,"B3SA3",0.006368992213,15.18698497,14.99770437,1,109840,"Quinta",2013,13,0
"2032",2013-04-01,"B3SA3",0.003658986884,15.24265574,15.16471666,1,92044,"Segunda",2013,14,0
"2033",2013-04-02,"B3SA3",-0.02066494196,14.93089945,15.28719235,0,134475,"Terça",2013,14,0
"2034",2013-04-03,"B3SA3",0.02431058945,15.2983265,14.91976529,1,149588,"Quarta",2013,14,0
"2035",2013-04-04,"B3SA3",-0.00145666447,15.2760582,15.25378989,0,539762,"Quinta",2013,14,0
"2036",2013-04-05,"B3SA3",-0.0007291287102,15.26492404,15.15358251,0,150410,"Sexta",2013,14,0
"2037",2013-04-08,"B3SA3",-0.01173894623,15.08677759,15.15358251,0,269150,"Segunda",2013,15,0
"2038",2013-04-09,"B3SA3",-0.00666422312,14.98657021,15.14244836,0,268944,"Terça",2013,15,0
"2039",2013-04-10,"B3SA3",0.0314468325,15.4653388,15.03110683,1,215155,"Quarta",2013,15,0
"2040",2013-04-11,"B3SA3",-0.02036434006,15.15358251,15.39853388,0,154631,"Quinta",2013,15,0
"2041",2013-04-12,"B3SA3",-0.03058798712,14.69708223,15.08677759,0,155677,"Sexta",2013,15,0
"2042",2013-04-15,"B3SA3",-0.007604599383,14.5857407,14.54120408,0,302625,"Segunda",2013,16,0
"2043",2013-04-16,"B3SA3",0.01138532222,14.75275299,14.69708223,1,131864,"Terça",2013,16,0
"2044",2013-04-17,"B3SA3",-0.01751091561,14.49666747,14.69708223,0,290956,"Quarta",2013,16,0
"2045",2013-04-18,"B3SA3",0.009413310223,14.6337734,14.59984657,1,139934,"Quinta",2013,16,0
"2046",2013-04-19,"B3SA3",0.01533772399,14.85995228,14.72424495,1,122163,"Sexta",2013,16,0
"2047",2013-04-22,"B3SA3",0.01585537181,15.0974401,14.88257016,1,132057,"Segunda",2013,17,0
"2048",2013-04-23,"B3SA3",0.01117330057,15.26707426,15.0974401,1,104770,"Terça",2013,17,0
"2049",2013-04-24,"B3SA3",-0.005198674893,15.18791165,15.18791165,0,451152,"Quarta",2013,17,0
"2050",2013-04-25,"B3SA3",0.01624851112,15.43670841,15.18791165,1,172846,"Quinta",2013,17,0
"2051",2013-04-26,"B3SA3",-0.001466275936,15.41409053,15.42539947,0,187092,"Sexta",2013,17,0
"2052",2013-04-29,"B3SA3",-0.01329413966,15.21052954,15.49325313,0,169534,"Segunda",2013,18,0
"2053",2013-04-30,"B3SA3",0.02670512055,15.62220096,15.13857631,1,383961,"Terça",2013,18,0
"2054",2013-05-02,"B3SA3",0.0192519315,15.92587226,15.5209772,1,312704,"Quinta",2013,18,0
"2055",2013-05-03,"B3SA3",0.01680711836,16.1958023,16.06083728,1,514451,"Sexta",2013,18,0
"2056",2013-05-06,"B3SA3",-0.004175371438,16.12831979,16.1958023,0,306337,"Segunda",2013,19,0
"2057",2013-05-07,"B3SA3",0.00348068575,16.18455521,16.08333145,1,207443,"Terça",2013,19,0
"2058",2013-05-08,"B3SA3",-0.002086957293,16.15081396,16.22954355,0,165752,"Quarta",2013,19,0
"2059",2013-05-09,"B3SA3",-0.000696621419,16.13956687,16.12831979,0,149007,"Quinta",2013,19,0
"2060",2013-05-10,"B3SA3",0.005559430616,16.22954355,16.03834311,1,269335,"Sexta",2013,19,0
"2061",2013-05-13,"B3SA3",-0.01536343071,15.98210768,16.1170727,0,269154,"Segunda",2013,20,0
"2062",2013-05-14,"B3SA3",0.0007034822707,15.99335477,15.98210768,1,156518,"Terça",2013,20,0
"2063",2013-05-15,"B3SA3",0.0007029877312,16.00460185,15.9708606,1,144448,"Quarta",2013,20,0
"2064",2013-05-16,"B3SA3",-0.01130754099,15.82464849,15.9708606,0,137898,"Quinta",2013,20,0
"2065",2013-05-17,"B3SA3",0.006376217118,15.92587226,15.85838975,1,177710,"Sexta",2013,20,0
"2066",2013-05-20,"B3SA3",0.02027332636,16.25203772,15.92587226,1,472008,"Segunda",2013,21,0
"2067",2013-05-21,"B3SA3",0.008270205641,16.38700274,16.28577897,1,453439,"Terça",2013,21,0
"2068",2013-05-22,"B3SA3",0.002797565394,16.43291064,16.45557672,1,223016,"Quarta",2013,21,0
"2069",2013-05-23,"B3SA3",-0.007615128527,16.30824718,16.26291501,0,195880,"Quinta",2013,21,0
"2070",2013-05-24,"B3SA3",-0.006273983611,16.2062498,16.21758284,0,344224,"Sexta",2013,21,0
"2071",2013-05-27,"B3SA3",0.00488316278,16.28558109,16.21758284,1,78489,"Segunda",2013,22,0
"2072",2013-05-28,"B3SA3",0.009005949358,16.43291064,16.39891151,1,140003,"Terça",2013,22,0
"2073",2013-05-29,"B3SA3",-0.02797385206,15.97958896,16.29691413,0,229682,"Quarta",2013,22,0
"2074",2013-05-31,"B3SA3",-0.007245575855,15.86422608,16.01101251,0,405732,"Sexta",2013,22,0
"2075",2013-06-03,"B3SA3",-0.007142887504,15.75131344,15.80776976,0,181224,"Segunda",2013,23,0
"2076",2013-06-04,"B3SA3",0.0007165890597,15.7626047,15.89809987,1,150760,"Terça",2013,23,0
"2077",2013-06-05,"B3SA3",-0.02612630459,15.35611919,15.67227459,0,301318,"Quarta",2013,23,0
"2078",2013-06-06,"B3SA3",0.008784829597,15.49161436,15.41257552,1,154040,"Quinta",2013,23,0
"2079",2013-06-07,"B3SA3",-0.008784829597,15.35611919,15.26578908,0,315036,"Sexta",2013,23,0
"2080",2013-06-10,"B3SA3",-0.02155416032,15.02867254,15.15287644,0,239474,"Segunda",2013,24,0
"2081",2013-06-11,"B3SA3",-0.03595033412,14.49798312,14.81413852,0,277578,"Terça",2013,24,0
"2082",2013-06-12,"B3SA3",-0.01886848432,14.22699278,14.62218703,0,660405,"Quarta",2013,24,0
"2083",2013-06-13,"B3SA3",0.02120220765,14.53185691,14.20441026,1,349996,"Quinta",2013,24,0
"2084",2013-06-14,"B3SA3",-0.01645160494,14.29474037,14.64476956,0,386235,"Sexta",2013,24,0
"2085",2013-06-17,"B3SA3",0.003154576787,14.33990542,14.39636174,1,216540,"Segunda",2013,25,0
"2086",2013-06-18,"B3SA3",0.03101023677,14.79155599,14.20441026,1,320123,"Terça",2013,25,0
"2087",2013-06-19,"B3SA3",-0.07199628676,13.76405095,14.5996045,0,445741,"Quarta",2013,25,0
"2088",2013-06-20,"B3SA3",-0.03591200103,13.2785266,13.60597326,0,661612,"Quinta",2013,25,0
"2089",2013-06-21,"B3SA3",-0.02409755157,12.9623712,13.18819648,0,457514,"Sexta",2013,25,0
"2090",2013-06-24,"B3SA3",0.02324684969,13.26723533,12.74783718,1,278235,"Segunda",2013,26,0
"2091",2013-06-25,"B3SA3",0.03017831697,13.67372084,13.26723533,1,303394,"Terça",2013,26,0
"2092",2013-06-26,"B3SA3",0,13.67372084,13.86567233,0,335227,"Quarta",2013,26,0
"2093",2013-06-27,"B3SA3",0.01719240059,13.91083739,13.74146843,1,163026,"Quinta",2013,26,0
"2094",2013-06-28,"B3SA3",0.0006448657047,13.9198109,13.77340513,1,445219,"Sexta",2013,26,0
"2095",2013-07-01,"B3SA3",0.03887835934,14.47164807,13.9198109,1,189758,"Segunda",2013,27,0
"2096",2013-07-02,"B3SA3",-0.05601464154,13.68330926,14.29145634,0,335619,"Terça",2013,27,0
"2097",2013-07-03,"B3SA3",-0.00495050519,13.61573736,13.50311754,0,209723,"Quarta",2013,27,0
"2098",2013-07-04,"B3SA3",0.00495050519,13.68330926,13.76214314,1,84053,"Quinta",2013,27,0
"2099",2013-07-05,"B3SA3",0,13.68330926,13.60447538,0,157534,"Sexta",2013,27,0
"2100",2013-07-08,"B3SA3",0.009828088923,13.81845306,13.54816547,1,94845,"Segunda",2013,28,0
"2101",2013-07-10,"B3SA3",0.01937106573,14.08874065,13.82971504,1,139896,"Quarta",2013,28,0
"2102",2013-07-11,"B3SA3",0.03456746367,14.5842679,14.24640841,1,208612,"Quinta",2013,28,0
"2103",2013-07-12,"B3SA3",-0.02343857298,14.24640841,14.47164807,0,87959,"Sexta",2013,28,0
"2104",2013-07-15,"B3SA3",0.005518342772,14.32524229,14.3815522,1,147986,"Segunda",2013,29,0
"2105",2013-07-16,"B3SA3",-0.03601829919,13.81845306,14.40407617,0,300835,"Terça",2013,29,0
"2106",2013-07-17,"B3SA3",0.01697010418,14.0549547,13.86350099,1,227701,"Quarta",2013,29,0
"2107",2013-07-18,"B3SA3",0.01352985224,14.24640841,14.00990677,1,168113,"Quinta",2013,29,0
"2108",2013-07-19,"B3SA3",-0.02805795275,13.85223901,14.07747866,0,111415,"Sexta",2013,29,0
"2109",2013-07-22,"B3SA3",0.00809721021,13.96485884,13.89728694,1,91549,"Segunda",2013,30,0
"2110",2013-07-23,"B3SA3",0.0008061266104,13.97612082,14.07747866,1,115079,"Terça",2013,30,0
"2111",2013-07-24,"B3SA3",-0.00809065907,13.86350099,14.02116875,0,168073,"Quarta",2013,30,0
"2112",2013-07-25,"B3SA3",0.02090108246,14.15631255,13.75088116,1,131773,"Quinta",2013,30,0
"2113",2013-07-26,"B3SA3",0.01421824895,14.35902824,14.07747866,1,154481,"Sexta",2013,30,0
"2114",2013-07-29,"B3SA3",-0.02541836603,13.99864478,14.35902824,0,159125,"Segunda",2013,31,0
"2115",2013-07-30,"B3SA3",-0.02856171304,13.60447538,14.10000263,0,194478,"Terça",2013,31,0
"2116",2013-07-31,"B3SA3",0.01774811435,13.84808457,13.39774036,1,278716,"Quarta",2013,31,0
"2117",2013-08-01,"B3SA3",0.01452810055,14.05073947,14.03948086,1,169951,"Quinta",2013,31,0
"2118",2013-08-02,"B3SA3",-0.02679819313,13.67920549,14.1182911,0,169389,"Sexta",2013,31,0
"2119",2013-08-05,"B3SA3",-0.0207907697,13.39774036,13.67920549,0,167708,"Segunda",2013,32,0
"2120",2013-08-06,"B3SA3",-0.0289875369,13.01494778,13.4878092,0,252573,"Terça",2013,32,0
"2121",2013-08-07,"B3SA3",0.005176888175,13.08249941,12.94739615,1,290627,"Quarta",2013,32,0
"2122",2013-08-08,"B3SA3",0.04047770122,13.62291247,13.11627523,1,161041,"Quinta",2013,32,0
"2123",2013-08-09,"B3SA3",-0.03447167711,13.16130965,13.78053294,0,349765,"Sexta",2013,32,0
"2124",2013-08-12,"B3SA3",0.01359409206,13.34144733,13.24011988,1,320889,"Segunda",2013,33,0
"2125",2013-08-13,"B3SA3",0,13.34144733,13.43151618,0,168231,"Terça",2013,33,0
"2126",2013-08-14,"B3SA3",-0.02477700434,13.01494778,13.35270594,0,364849,"Quarta",2013,33,0
"2127",2013-08-15,"B3SA3",-0.00520382787,12.94739615,12.83481009,0,292084,"Quinta",2013,33,0
"2128",2013-08-16,"B3SA3",0.01724180644,13.17256825,12.8573273,1,188814,"Sexta",2013,33,0
"2129",2013-08-19,"B3SA3",-0.03301776902,12.74474125,13.0599822,0,236244,"Segunda",2013,34,0
"2130",2013-08-20,"B3SA3",-0.003539826676,12.69970683,12.74474125,0,211510,"Terça",2013,34,0
"2131",2013-08-21,"B3SA3",0.02451961713,13.01494778,12.6321552,1,222743,"Quarta",2013,34,0
"2132",2013-08-22,"B3SA3",-0.001144664771,13.00005855,13.21672619,0,210260,"Quinta",2013,34,0
"2133",2013-08-23,"B3SA3",0.04879016414,13.65006148,13.05707635,1,251407,"Sexta",2013,34,0
"2134",2013-08-26,"B3SA3",-0.005865119459,13.57023655,13.55883299,0,164505,"Segunda",2013,35,0
"2135",2013-08-27,"B3SA3",-0.05262102196,12.87461939,13.33076179,0,269873,"Terça",2013,35,0
"2136",2013-08-28,"B3SA3",0.02016727711,13.13690127,12.94304075,1,191412,"Quarta",2013,35,0
"2137",2013-08-29,"B3SA3",0.006920442842,13.22812975,13.11409415,1,155562,"Quinta",2013,35,0
"2138",2013-08-30,"B3SA3",0.005331550275,13.29884453,13.20783447,1,239986,"Sexta",2013,35,0
"2139",2013-09-02,"B3SA3",0.009365755993,13.42398336,13.46948839,1,213961,"Segunda",2013,36,0
"2140",2013-09-03,"B3SA3",0.008438868658,13.53774593,13.42398336,1,262407,"Terça",2013,36,0
"2141",2013-09-04,"B3SA3",0.01003352899,13.67426102,13.4922409,1,195590,"Quarta",2013,36,0
"2142",2013-09-05,"B3SA3",0.01732002061,13.91316241,13.74251856,1,140792,"Quinta",2013,36,0
"2143",2013-09-06,"B3SA3",0.02582871583,14.27720264,14.01554873,1,212653,"Sexta",2013,36,0
"2144",2013-09-09,"B3SA3",0.01581060605,14.50472778,14.27720264,1,240886,"Segunda",2013,37,0
"2145",2013-09-10,"B3SA3",-0.01421824904,14.29995515,14.49335153,0,182835,"Terça",2013,37,0
"2146",2013-09-11,"B3SA3",0.004761913795,14.3682127,14.35683644,1,138804,"Quarta",2013,37,0
"2147",2013-09-12,"B3SA3",-0.02160948431,14.06105376,14.29995515,0,116459,"Quinta",2013,37,0
"2148",2013-09-13,"B3SA3",0.02713654144,14.4478465,14.09518253,1,95070,"Sexta",2013,37,0
"2149",2013-09-16,"B3SA3",0.007843177403,14.56160907,14.49335153,1,154777,"Segunda",2013,38,0
"2150",2013-09-17,"B3SA3",0.004676547918,14.62986661,14.59573784,1,121166,"Terça",2013,38,0
"2151",2013-09-18,"B3SA3",0.03739466603,15.18730321,14.56160907,1,302847,"Quarta",2013,38,0
"2152",2013-09-19,"B3SA3",-0.02733655416,14.77775795,15.08491689,0,280675,"Quinta",2013,38,0
"2153",2013-09-20,"B3SA3",-0.02257783719,14.4478465,14.78913421,0,173752,"Sexta",2013,38,0
"2154",2013-09-23,"B3SA3",0.007843177403,14.56160907,14.40234147,1,186292,"Segunda",2013,39,0
"2155",2013-09-24,"B3SA3",0.000780945046,14.57298533,14.65261912,1,155725,"Terça",2013,39,0
"2156",2013-09-25,"B3SA3",0.007001195407,14.67537164,14.48197527,1,114838,"Quarta",2013,39,0
"2157",2013-09-26,"B3SA3",-0.01957009619,14.39096521,14.67537164,0,176799,"Quinta",2013,39,0
"2158",2013-09-27,"B3SA3",-0.007936549607,14.27720264,14.4478465,0,171795,"Sexta",2013,39,0
"2159",2013-09-30,"B3SA3",-0.01713229004,14.03468484,14.18206037,0,255174,"Segunda",2013,40,0
"2160",2013-10-01,"B3SA3",0.03258134832,14.49948458,14.25007984,1,109057,"Terça",2013,40,0
"2161",2013-10-02,"B3SA3",-0.02133624993,14.19339694,14.35210905,0,115637,"Quarta",2013,40,0
"2162",2013-10-03,"B3SA3",-0.005606742747,14.11404089,14.26141642,0,121746,"Quinta",2013,40,0
"2163",2013-10-04,"B3SA3",0.01593659229,14.34077247,14.15938721,1,104236,"Sexta",2013,40,0
"2164",2013-10-07,"B3SA3",0,14.34077247,14.28408958,0,69285,"Segunda",2013,41,0
"2165",2013-10-08,"B3SA3",-0.001582278807,14.31809931,14.34077247,0,121246,"Terça",2013,41,0
"2166",2013-10-09,"B3SA3",-0.003172088368,14.272753,14.34077247,0,79251,"Quarta",2013,41,0
"2167",2013-10-10,"B3SA3",-0.007974523899,14.15938721,14.31809931,0,113989,"Quinta",2013,41,0
"2168",2013-10-11,"B3SA3",0.006384698448,14.25007984,14.11404089,1,103864,"Sexta",2013,41,0
"2169",2013-10-14,"B3SA3",0.008712926455,14.37478221,14.25007984,1,96579,"Segunda",2013,42,0
"2170",2013-10-15,"B3SA3",-0.006329135105,14.28408958,14.38611879,0,174600,"Terça",2013,42,0
"2171",2013-10-16,"B3SA3",0.02197890673,14.60151379,14.36344563,1,209371,"Quarta",2013,42,0
"2172",2013-10-17,"B3SA3",-0.006230549735,14.51082116,14.52215774,0,194685,"Quinta",2013,42,0
"2173",2013-10-18,"B3SA3",0.01550418656,14.73755274,14.57884063,1,108963,"Sexta",2013,42,0
"2174",2013-10-21,"B3SA3",-0.003853569374,14.68086984,14.74888932,0,152058,"Segunda",2013,43,0
"2175",2013-10-22,"B3SA3",0.008458335749,14.80557221,14.72621616,1,89159,"Terça",2013,43,0
"2176",2013-10-23,"B3SA3",-0.01232681252,14.62418695,14.72621616,0,84080,"Quarta",2013,43,0
"2177",2013-10-24,"B3SA3",-0.003883500017,14.56750405,14.62418695,0,109655,"Quinta",2013,43,0
"2178",2013-10-25,"B3SA3",-0.02362314577,14.22740668,14.60151379,0,127925,"Sexta",2013,43,0
"2179",2013-10-28,"B3SA3",0.02206551306,14.54483089,14.28408958,1,154634,"Segunda",2013,44,0
"2180",2013-10-29,"B3SA3",0.007764014137,14.65819668,14.59017721,1,114675,"Terça",2013,44,0
"2181",2013-10-30,"B3SA3",-0.00854374127,14.53349432,14.68086984,0,88205,"Quarta",2013,44,0
"2182",2013-10-31,"B3SA3",-0.02061533454,14.23694866,14.42857822,0,131339,"Quinta",2013,44,0
"2183",2013-11-01,"B3SA3",-0.01355142304,14.04531911,14.30458262,0,176154,"Sexta",2013,44,0
"2184",2013-11-04,"B3SA3",-0.00482704072,13.97768515,14.07913609,0,99835,"Segunda",2013,45,0
"2185",2013-11-05,"B3SA3",-0.03278982287,13.52679208,14.1242254,0,159993,"Terça",2013,45,0
"2186",2013-11-06,"B3SA3",0.0107750732,13.67333233,13.52679208,1,142306,"Quarta",2013,45,0
"2187",2013-11-07,"B3SA3",-0.02504304497,13.33516253,13.60569837,0,380786,"Quinta",2013,45,0
"2188",2013-11-08,"B3SA3",-0.002539146504,13.30134555,13.3238902,0,214513,"Sexta",2013,45,0
"2189",2013-11-11,"B3SA3",-0.006802747333,13.21116693,13.30134555,0,167026,"Segunda",2013,46,0
"2190",2013-11-12,"B3SA3",-0.01141314726,13.06124312,13.26621467,0,180453,"Terça",2013,46,0
"2191",2013-11-13,"B3SA3",0.03090374682,13.47118623,13.0384685,1,161036,"Quarta",2013,46,0
"2192",2013-11-14,"B3SA3",0.01426797184,13.66477048,13.55089739,1,209596,"Quinta",2013,46,0
"2193",2013-11-18,"B3SA3",-0.004175371435,13.60783394,13.74448164,0,162062,"Segunda",2013,47,0
"2194",2013-11-19,"B3SA3",-0.01432810012,13.41424969,13.55089739,0,198223,"Terça",2013,47,0
"2195",2013-11-21,"B3SA3",-0.003401363829,13.36870045,13.24344006,0,152445,"Quinta",2013,47,0
"2196",2013-11-22,"B3SA3",0.02190483538,13.66477048,13.23205275,1,152331,"Sexta",2013,47,0
"2197",2013-11-25,"B3SA3",-0.01005033587,13.52812277,13.66477048,0,158197,"Segunda",2013,48,0
"2198",2013-11-26,"B3SA3",-0.01185449952,13.36870045,13.49396085,0,136035,"Terça",2013,48,0
"2199",2013-11-27,"B3SA3",-0.01372234228,13.18650351,13.44841161,0,188063,"Quarta",2013,48,0
"2200",2013-11-28,"B3SA3",0.009454303335,13.31176391,13.26621467,1,82728,"Quinta",2013,48,0
"2201",2013-11-29,"B3SA3",0.00313246466,13.35352792,13.26291874,1,96336,"Sexta",2013,48,0
"2202",2013-12-02,"B3SA3",-0.02490467919,13.02506964,13.16098341,0,118720,"Segunda",2013,49,0
"2203",2013-12-03,"B3SA3",-0.03450143172,12.58334989,12.88915587,0,170970,"Terça",2013,49,0
"2204",2013-12-04,"B3SA3",0.005386009424,12.65130677,12.66263292,1,226174,"Quarta",2013,49,0
"2205",2013-12-05,"B3SA3",-0.04673319434,12.07367325,12.74191595,0,421635,"Quinta",2013,49,0
"2206",2013-12-06,"B3SA3",0.0538697099,12.74191595,12.23223931,1,301813,"Sexta",2013,49,0
"2207",2013-12-09,"B3SA3",-0.02338236021,12.44743612,12.74191595,0,231857,"Segunda",2013,50,0
"2208",2013-12-10,"B3SA3",-0.003646312149,12.40213153,12.45876226,0,75640,"Terça",2013,50,0
"2209",2013-12-11,"B3SA3",-0.03437402984,11.98306407,12.34550079,0,131648,"Quarta",2013,50,0
"2210",2013-12-12,"B3SA3",0.03528685505,12.41345767,12.02836866,1,232539,"Quinta",2013,50,0
"2211",2013-12-13,"B3SA3",-0.01378064981,12.24356546,12.39080538,0,243325,"Sexta",2013,50,0
"2212",2013-12-16,"B3SA3",-0.001851852379,12.22091317,12.25489161,0,160949,"Segunda",2013,51,0
"2213",2013-12-17,"B3SA3",-0.0149395869,12.03969481,12.17560858,0,90374,"Terça",2013,51,0
"2214",2013-12-18,"B3SA3",-0.005660392549,11.97173792,12.09632554,0,306729,"Quarta",2013,51,0
"2215",2013-12-19,"B3SA3",0.01315808465,12.13030399,12.0623471,1,144966,"Quinta",2013,51,0
"2216",2013-12-20,"B3SA3",-0.02075546211,11.88112874,12.11897784,0,178968,"Sexta",2013,51,0
"2217",2013-12-23,"B3SA3",0.01325777002,12.03969481,12.00571636,1,160817,"Segunda",2013,52,0
"2218",2013-12-26,"B3SA3",0.01679143928,12.24356546,12.09632554,1,137429,"Quinta",2013,52,0
"2219",2013-12-27,"B3SA3",0.008291157535,12.34550079,12.34550079,1,274787,"Sexta",2013,52,0
"2220",2013-12-30,"B3SA3",0.005414270762,12.41252395,12.32274077,1,129044,"Segunda",2013,53,0
"2221",2014-01-02,"B3SA3",-0.04436956965,11.8738249,12.54719871,0,160897,"Quinta",2014,1,0
"2222",2014-01-03,"B3SA3",0.009407407036,11.98605387,11.8513791,1,135041,"Sexta",2014,1,0
"2223",2014-01-06,"B3SA3",-0.02560595084,11.68303565,11.97483097,0,137890,"Segunda",2014,2,0
"2224",2014-01-07,"B3SA3",-0.009652584616,11.57080668,11.70548144,0,177670,"Terça",2014,2,0
"2225",2014-01-08,"B3SA3",0.02301156189,11.84015621,11.63814406,1,114583,"Quarta",2014,2,0
"2226",2014-01-09,"B3SA3",-0.03766741775,11.40246323,11.76159593,0,222537,"Quinta",2014,2,0
"2227",2014-01-10,"B3SA3",0,11.40246323,11.52591509,0,193979,"Sexta",2014,2,0
"2228",2014-01-13,"B3SA3",-0.006913607771,11.32390295,11.42490902,0,451104,"Segunda",2014,3,0
"2229",2014-01-14,"B3SA3",0.01377974557,11.48102351,11.22289688,1,226500,"Terça",2014,3,0
"2230",2014-01-15,"B3SA3",0.01069528915,11.60447537,11.60447537,1,83284,"Quarta",2014,3,0
"2231",2014-01-16,"B3SA3",-0.01657765902,11.41368613,11.55958379,0,106517,"Quinta",2014,3,0
"2232",2014-01-17,"B3SA3",-0.008888947425,11.31268005,11.53713799,0,75774,"Sexta",2014,3,0
"2233",2014-01-20,"B3SA3",-0.005970167051,11.24534267,11.32390295,0,58813,"Segunda",2014,4,0
"2234",2014-01-21,"B3SA3",-0.01914416144,11.03210763,11.33512585,0,161997,"Terça",2014,4,0
"2235",2014-01-22,"B3SA3",0.01714615884,11.22289688,11.1555595,1,305489,"Quarta",2014,4,0
"2236",2014-01-23,"B3SA3",-0.02531780799,10.94232446,11.22289688,0,183578,"Quinta",2014,4,0
"2237",2014-01-24,"B3SA3",-0.005141399556,10.88620997,11.00966184,0,208170,"Sexta",2014,4,0
"2238",2014-01-27,"B3SA3",0.02040887167,11.11066791,10.88620997,1,276793,"Segunda",2014,5,0
"2239",2014-01-28,"B3SA3",-0.006079046052,11.04333053,11.22289688,0,171937,"Terça",2014,5,0
"2240",2014-01-29,"B3SA3",-0.03411183451,10.67297493,10.99843894,0,161349,"Quarta",2014,5,0
"2241",2014-01-30,"B3SA3",-0.01163418731,10.54952307,10.67297493,0,250529,"Quinta",2014,5,0
"2242",2014-01-31,"B3SA3",0.01452627203,10.70388676,10.38020301,1,187075,"Sexta",2014,5,0
"2243",2014-02-03,"B3SA3",-0.03826184038,10.30207245,10.60343318,0,108368,"Segunda",2014,6,0
"2244",2014-02-04,"B3SA3",0.008630042785,10.39136452,10.43601055,1,172405,"Terça",2014,6,0
"2245",2014-02-05,"B3SA3",0.01492565026,10.54762564,10.42484904,1,160164,"Quarta",2014,6,0
"2246",2014-02-06,"B3SA3",0.04752960682,11.06105503,10.61459469,1,199977,"Quinta",2014,6,0
"2247",2014-02-07,"B3SA3",-0.02970008369,10.73737128,11.13918559,0,143407,"Sexta",2014,6,0
"2248",2014-02-10,"B3SA3",-0.01255246604,10.60343318,10.65924072,0,94766,"Segunda",2014,7,0
"2249",2014-02-11,"B3SA3",0.02186448371,10.83782486,10.69272525,1,100345,"Terça",2014,7,0
"2250",2014-02-12,"B3SA3",-0.03564318607,10.45833357,10.8824709,0,143736,"Quarta",2014,7,0
"2251",2014-02-13,"B3SA3",-0.0139712106,10.31323396,10.41368753,0,127109,"Quinta",2014,7,0
"2252",2014-02-14,"B3SA3",0.03613570635,10.69272525,10.38020301,1,221986,"Sexta",2014,7,0
"2253",2014-02-17,"B3SA3",-0.01154868481,10.56994866,10.7596943,0,65375,"Segunda",2014,8,0
"2254",2014-02-18,"B3SA3",-0.0213455276,10.34671848,10.58111016,0,151649,"Terça",2014,8,0
"2255",2014-02-19,"B3SA3",0.03080434751,10.67040223,10.32439547,1,158091,"Quarta",2014,8,0
"2256",2014-02-20,"B3SA3",-0.009458819912,10.56994866,10.39136452,0,163678,"Quinta",2014,8,0
"2257",2014-02-21,"B3SA3",0.01571535746,10.73737128,10.56994866,1,90004,"Sexta",2014,8,0
"2258",2014-02-24,"B3SA3",0.008281620842,10.82666335,10.68156374,1,139259,"Segunda",2014,9,0
