"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"205",2018-10-26,"1",27.87564162,27.36820678,13.3544603271561,0.02845228245,53
"206",2018-10-29,"0",28.35812064,28.22502298,13.6515517688365,0.01716018442,53
"207",2018-10-30,"1",27.82573,29.61422983,13.9119646287303,-0.01895229959,59
"208",2018-10-31,"0",28.9071485,27.95050905,13.69323444353,0.03812778544,71
"209",2018-11-01,"1",28.40498888,29.15030929,13.4372368889968,-0.01752412298,50
"210",2018-11-05,"1",30.0281311,29.15859063,14.1992255035601,0.05556985117,100
"211",2018-11-06,"0",30.67356421,29.96928195,13.5448586456199,0.02126653742,56
"212",2018-11-07,"0",30.34213726,30.08528138,13.5042595746661,-0.0108637679,61
"213",2018-11-08,"0",29.75385443,30.49127939,13.5558936161475,-0.01957873101,42
"214",2018-11-09,"1",29.1324289,30.10185273,13.2635712304684,-0.02110673542,37
"215",2018-11-12,"0",29.56328393,28.95842975,13.2388691532672,0.0146812349,49
"216",2018-11-13,"0",29.53842691,29.58814095,12.9340366254655,-0.0008411608433,41
"217",2018-11-14,"1",29.00814379,29.53842691,13.0499346099815,-0.0181154119,54
"218",2018-11-16,"1",29.4141418,29.16557159,13.5482844940799,0.01389896153,37
"219",2018-11-19,"0",30.83927769,29.67099769,13.657024661316,0.04731355471,52
"220",2018-11-21,"0",30.70670691,30.65699287,12.80662744971,-0.004308030358,43
"221",2018-11-22,"1",30.36699429,30.11842407,13.1357493837181,-0.0111247925,28
"222",2018-11-23,"0",30.49127939,30.36699429,12.4101883093598,0.004084416835,37
"223",2018-11-26,"0",30.424994,30.36699429,12.8507383642672,-0.002176279423,44
"224",2018-11-27,"1",29.98585329,30.64870719,13.2828090592086,-0.01453872819,44
"225",2018-11-28,"1",31.21213301,30.08528138,13.1025157090938,0.04008118414,55
"226",2018-11-29,"1",31.85012989,31.09613357,13.4069601953493,0.02023456241,43
"227",2018-11-30,"0",32.24784223,31.52698861,13.2180280398268,0.01240967319,68
"228",2018-12-03,"0",31.93376214,32.05000568,13.3481227045919,-0.009787308974,54
"229",2018-12-04,"0",31.38575686,32.38213009,13.7162072160898,-0.01730963755,57
"230",2018-12-05,"0",31.3018324,31.54274353,13.4717983760741,-0.002677547793,55
"231",2018-12-06,"1",31.28521784,31.31844696,12.3421670009578,-0.0005309264881,34
"232",2018-12-07,"0",31.62581633,30.82831742,12.9964440819724,0.01082804717,44
"233",2018-12-10,"0",31.47628529,31.56766537,12.968986065118,-0.00473934538,53
